model,dataset,dataset_type,experiment,iteration,experiment_method,data_quality_dimension,data_quality_dimension_percentage,loss,categorical_accuracy,categorical_crossentropy,top_3_accuracy,top_5_accuracy,precision,recall,auc,f1_score,effective_epochs,used_data_size,actual_data_percentage_used,original_data_size,data_type,num_classes,model_type,datapoint_w,datapoint_h,dimensions,emissions_kg,duration,n_parameters,project_id,ready
FCN,EthanolLevel,time_series,e11,3,uniform,completeness,1.0,3.4831809997558594,0.2639999985694885,3.4831809997558594,0.7900000214576721,1.0,0.28446388244628906,0.25999999046325684,0.5688473582267761,0.2639999985694885,1000,504,1.0,504,Spectro,4,SIMPLE_CNN,1751,1,1,0.006114118796892416,889.6361598968506,266244,fe2e7adb-c799-4c5a-97cb-fa9e07ed0b2e,True
FCN,EthanolLevel,time_series,e11,2,uniform,completeness,0.9,0.6255502104759216,0.7400000095367432,0.6255502104759216,0.9959999918937683,1.0,0.8533333539962769,0.6399999856948853,0.9402000904083252,0.7400000095367432,1000,453,0.8988095238095238,504,Spectro,4,SIMPLE_CNN,1751,1,1,0.005478065407468813,791.4078869819641,266244,29a5eb77-8180-4e34-86ae-f641ac2d00e9,True
FCN,EthanolLevel,time_series,e11,2,uniform,completeness,0.8,8.774495124816895,0.25200000405311584,8.774495124816895,0.7519999742507935,1.0,0.25250500440597534,0.25200000405311584,0.47678932547569275,0.25200000405311584,1000,404,0.8015873015873016,504,Spectro,4,SIMPLE_CNN,1751,1,1,0.004971928284221629,743.5442402362823,266244,ef310ce7-0671-40a1-91b4-05890a9461ab,True
FCN,EthanolLevel,time_series,e11,2,uniform,completeness,0.7,1.440609335899353,0.2800000011920929,1.440609335899353,0.7519999742507935,1.0,0.30000001192092896,0.006000000052154064,0.5394459962844849,0.2800000011920929,835,341,0.6765873015873016,504,Spectro,4,SIMPLE_CNN,1751,1,1,0.003430379758775107,510.3396055698395,266244,45d634a8-c29d-4ef4-9082-7a9cfa7fedd0,True
FCN,EthanolLevel,time_series,e11,2,uniform,completeness,0.6,1.1264728307724,0.4320000112056732,1.1264728307724,0.9100000262260437,1.0,0.6115384697914124,0.3179999887943268,0.7595093250274658,0.4320000112056732,1000,304,0.6031746031746031,504,Spectro,4,SIMPLE_CNN,1751,1,1,0.003842508029851715,563.5918064117432,266244,a553cb7a-af12-4493-805d-d0959b098995,True
FCN,EthanolLevel,time_series,e11,2,uniform,completeness,0.5,35.2258415222168,0.24799999594688416,35.2258415222168,0.7480000257492065,1.0,0.24799999594688416,0.24799999594688416,0.4986666738986969,0.24799999594688416,1000,260,0.5158730158730159,504,Spectro,4,SIMPLE_CNN,1751,1,1,0.0032449160228547004,465.6400513648987,266244,d4794277-52bb-4db3-95e7-1c14810af11f,True
FCN,EthanolLevel,time_series,e11,2,uniform,completeness,0.4,0.7568197846412659,0.6779999732971191,0.7568197846412659,0.9900000095367432,1.0,0.7685950398445129,0.5580000281333923,0.8965339660644531,0.6779999732971191,1000,211,0.41865079365079366,504,Spectro,4,SIMPLE_CNN,1751,1,1,0.0026463624975110005,385.2962603569031,266244,abeebd5d-5f2e-46dc-8afb-4f2805df8aca,True
FCN,EthanolLevel,time_series,e11,2,uniform,completeness,0.3,1.4774508476257324,0.25200000405311584,1.4774508476257324,0.7519999742507935,1.0,0.0,0.0,0.51173335313797,0.25200000405311584,297,153,0.30357142857142855,504,Spectro,4,SIMPLE_CNN,1751,1,1,0.0006118501408143765,90.08903074264526,266244,2f7a04c9-418d-4818-aa80-abd6e8edc113,True
FCN,EthanolLevel,time_series,e11,2,uniform,completeness,0.2,1.4878127574920654,0.25,1.4878127574920654,0.7480000257492065,1.0,0.0,0.0,0.5036193132400513,0.25,364,102,0.20238095238095238,504,Spectro,4,SIMPLE_CNN,1751,1,1,0.0005690831801149988,82.29722309112549,266244,e2a05af4-83a9-4c1a-86e0-627d6bdb5217,True
RESNET,EthanolLevel,time_series,e11,2,uniform,completeness,1.0,0.29921647906303406,0.8999999761581421,0.29921647906303406,1.0,1.0,0.908906877040863,0.8980000019073486,0.9845940470695496,0.8999999761581421,1000,504,1.0,504,Spectro,4,RESNET,1751,1,1,0.011644332506962837,1705.5959751605988,507076,58df547a-54c5-404f-8c42-ed9ad8c2e6c4,True
